is_hr,ftype,job_other_info,iname,degree,delivered,mina_url,month,job_label,chance,address,maxsal,logo,endtime,day,minsal,info,city,scale,deliver_uuid,url,industry,reslan,refresh,reject_type,attraction,cname,collected,overdue,job_requirements,invited,cuuid
False,1,,数据科学家/算法工程师/数据挖掘实习生,硕士,0,pages/positiondetail/positiondetail?uuid=inn_rokzztfuddyg,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,苏州街时代网络大厦3层3002,200,https://sxsimg.xiaoyuanzhao.com/A3/62/A3D42F2EA55320347D529C1AB0BE0562.gif,2020-12-31,5,150,"岗位职责：<br>
1、负责农牧食品产业的供应链大数据智能平台的设计与开发，参与供应链管理方面的数据分析、挖掘和运筹优化项目。<br>
2、实施全栈式的大数据分析、统计预测和运筹优化项目，包括业务理解、数据整合和处理、分析建模、算法实现、可视化与结果展示；<br>
3、针对项目需求，使用数据库技术、大数据工具和统计、优化方法，对企业数据进行整合、分析、挖掘和结果展示；<br>
任职要求：<br>
1、2021年/2022年毕业的统招硕士以上，运筹学、工业工程、供应链和物流管理、计算机、统计或数学专业专业，热爱计算机编程，有志于在IT行业发展；<br>
2、有供应链、物流和互联网行业经验和海外学习经历的，优先考虑；党员或者学生会主席或者团支书的优先；英语四级以上，听说读写熟练优先；<br>
3、在数据科学方面有扎实的理论基础，学习过线性代数、运筹优化、概率论和数理统计、算法、模拟仿真等核心课程，有很强的逻辑分析能力。<br>
4、熟悉常见的运筹优化、统计预测、数据挖掘/机器学习算法，理解其原理，并能基于问题灵活运用算法。<br>
5、了解供应链管理方面的主要商业软件，有使用最优化软件和模拟仿真软件的项目经验。<br>
6、有较强的编程能力、良好的编程习惯和质量意识，熟悉R或Python；有数据库使用和编程经验，掌握SQL语言。<br>
<div>
	<br>
</div>",北京,150-500人,,https://www.shixiseng.com/intern/inn_rokzztfuddyg,互联网/游戏/软件,中文,2020-11-25 23:02:31,,"['可转正实习', '接受大一大二', '留学生实习', '可转正']",正大集团 ,0,0,,0,com_kvbx5n7phxeo
False,1,,数据分析实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_xfjyajkckwhv,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,张江高科技园区海趣路58号1号楼,180,https://sxsimg.xiaoyuanzhao.com/5D/C3/5D5A36590576ED8AEBCFC721E41B9DC3.png,2021-01-08,4,150,"<p>
	工作职责：1、协助数据分析师完成游戏项目数据分析工作，包括项目数据梳理、数据统计、数据分析等。
</p>
<p>
	任职资格：1、国内外重点大学，应用数学、数理统计、计算机等相关专业，本科及以上在读；&nbsp;2、具备一定数学、统计学理论基础和应用能力，熟练使用EXCEL、PPT、SQL查询语句，有使用过HIVE提取统计数据的经验；3、热爱游戏，二次元文化，喜欢尝试各种类型游戏，学习期间有过数据分析或挖掘相关项目经验者优先；&nbsp;4、较强的逻辑分析能力，文档写作能力，良好的沟通能力以及心理承受能力，勇于接受挑战。
</p>",上海,2000人以上,,https://www.shixiseng.com/intern/inn_xfjyajkckwhv,互联网/游戏/软件,中文,2020-11-25 19:34:18,,['提供转正机会'],盛趣游戏,0,0,,0,com_kngg5j5u6vpt
False,1,,数据分析实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_gxvb38jinzrb,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,张江高科技园区海趣路58号1号楼,200,https://sxsimg.xiaoyuanzhao.com/5D/C3/5D5A36590576ED8AEBCFC721E41B9DC3.png,2021-01-22,5,180,【职位职责】1、负责日常数据提取、整理、汇总等需求2、负责用户行为日志、活动日志设计、跟进等3、负责协助推进现有数据后台的优化、新功能的搭建及数据报表逻辑的梳理【岗位要求】1、计算机科学，信息科学，统计学等相关专业本科及以上2、至少熟练掌握一种查询工具（SQL、hive），熟练掌握和使用excel3、工作细致耐心、积极主动，善于沟通、合作，有出色的理解力和执行能力4、有较为丰富的手游经验，对游戏有自己的理解5、能一周到岗5天,上海,2000人以上,,https://www.shixiseng.com/intern/inn_gxvb38jinzrb,互联网/游戏/软件,中文,2020-11-25 19:30:29,,"['晋升空间', '公司福利']",盛趣游戏,0,0,,0,com_kngg5j5u6vpt
False,1,,数据挖掘实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_5cacr8k4ddy8,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,杭州市西湖区西斗门路3号天堂软件园D幢17楼,300,https://sxsimg.xiaoyuanzhao.com/F0/FC/F09C8B2E51EEE0244EDBAFB60ABC5CFC.jpg,2020-12-09,3,180,"岗位职责：<br>
1、 针对金融风险、欺诈检测场景、理财推荐问题，运用机器学习方法，抽象成数据挖掘问题，解决各个实际业务问题；<br>
2、 通过对业务场景的敏锐洞察，深入挖掘目标样本的潜在模式，抽象出更有价值的场景特征。<br>
3、 通过使用公司建模分析产品，提出改进方案，优化产品的用户体验。<br>
&nbsp;<br>
任职要求：<br>
1、 计算机、软件、统计学等相关专业，大数据、机器学习、人工智能等相关方向，本科及以上学历，21年12月及以后毕业；<br>
2、 了解分类、聚类、回归等基本场景下的机器学习算法；<br>
3、 掌握数据处理语言，如Python，SQL，Spark等，具备Linux环境开发能力；<br>
4、 熟悉信贷风险、欺诈检测、理财推荐等业务场景优先，有参加天池、Kaggle等数据挖掘竞赛经历者优先；<br>
5、 关注思考、喜欢钻研、能够主动分析解决问题，工作有激情，有责任心，具备良好的沟通能力和团队合作精神，适应出差。<br>
<br>",杭州,500-2000人,,https://www.shixiseng.com/intern/inn_5cacr8k4ddy8,互联网/游戏/软件,中文,2020-11-25 15:49:11,,"['可转正实习', '生日福利']",邦盛科技,0,0,,0,com_r7kacdkxtin9
False,1,,数据挖掘分析实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_zkjcxeyk1b6i,12,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,上海市天目西路128号企业中心座9~12楼（1#汉中路+步行）,200,https://sxsimg.xiaoyuanzhao.com/DD/1F/DD7635AB8D67AFB8898A122C516BAE1F.png,2020-12-07,3,184,"<strong></strong><span> 
<p>
	公司地址：<span><span style=""color:black;"">天目西路</span><span style=""color:black;"">128</span><span style=""color:black;"">号企业中心座</span><span style=""color:black;"">10</span><span style=""color:black;"">楼（</span><span style=""color:black;"">1#</span><span style=""color:black;"">汉中路</span><span style=""color:black;"">+</span><span style=""color:black;"">步行）</span></span><span style=""color:black;""></span><span></span> 
</p>
</span><span> 
<p>
	实习工资：到手23元x8小时/天=184元/天。
</p>
<p>
	<br>
</p>
<p>
	<p>
		工作内容：<span></span>
	</p>
	<p>
		<span>1</span>、参与电商网站内搜索和推荐系统算法逻辑的开发和优化；<span></span>
	</p>
	<p>
		<span>2</span>、参与公司业务相关的数据挖掘项目，如用户画像、购买预测、流失预警、库存管理等；<span></span>
	</p>
	<p>
		<span>3</span>、负责数据获取、机器人流程自动化（<span>RPA</span>）、数据清洗和特征工程等辅助项目。<span></span>
	</p>
	<p>
		<br>
	</p>
	<p>
		<span></span>
	</p>
	<p>
		任职要求：<span></span>
	</p>
	<p>
		<span>1</span>、上海高校全日制在校生，理工科专业背景，实习三个月以上，每周少出勤<span>3</span>天（全勤可优先考虑）；<span></span>
	</p>
	<p>
		<span>2</span>、熟悉<span>python</span>编程，熟悉<span>MySQL</span>等关系型数据库和<span>SQL</span>语句（笔试内容）；<span></span>
	</p>
	<p>
		<span>3</span>、熟悉数据挖掘和机器学习的基本理论和方法，了解机器学习常用库的使用；<span></span>
	</p>
	<p>
		<span>4</span>、了解<span>HTTP</span>和网页基础；<span></span>
	</p>
	<p>
		以下为加分项：<span></span>
	</p>
	<p>
		<span>5</span>、具有自主爬虫经验，或掌握Django、<span>Flask</span>等<span>web</span>开发框架者优先；<span></span>
	</p>
	<p>
		6、了解<span>Java</span>语言、linux操作者优先，了解<span>ElasticSearch</span>，<span>Neo4j</span>等<span>NoSQL</span>者优先；<span></span>
	</p>
	<p>
		7、具有<span>Kaggle</span>等算法比赛和<span>ML</span>学术经验者优先。<span></span>
	</p>
</p>
<p>
	<span></span> 
</p>
<p>
	<br>
<span></span> 
</p>
<p>
	即日起安排面试。<span></span> 
</p>
</span><span></span><p style='margin-top: 1.5rem;'><strong>该职位同时接受寒假实习和长期实习。</strong></p>",上海,500-2000人,,https://www.shixiseng.com/intern/inn_zkjcxeyk1b6i,汽车/机械/制造,中文,2020-11-25 13:54:05,,"['参与重要项目', '很好的提高机会', '工作有含金量']",米思米,0,0,,0,com_nq5paxzcsb98
False,1,,数据运维ERP工程师,本科,0,pages/positiondetail/positiondetail?uuid=inn_wc5qtvpzh2xg,4,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,嘉善县中荷产业园,300,https://sxsimg.xiaoyuanzhao.com/3A/4B/3A53957EF4CAA4AD4D4C0C0AD5FB724B.png,2021-06-30,3,250,"<p>
	<br>
</p>
<p>
	岗位职责：
</p>
<p>
	1、负责协助公司实施多套信息系统的上线，实施项目调研，协助项目开发。
</p>
<p>
	2、负责沟通公司内部需求，外联软件开发公司。
</p>
<p>
	3、理解公司运营模式，了解财务、生产、销售、采购等各部门业务及流程。
</p>
<p>
	4、负责培训内部员工，维护及使用系统，保证系统正常运行。
</p>
<p>
	5、解决员工在日常ERP使用过程中的问题,包括问题解决,模板调整,差异调整,产品检查更新导入等工作。
</p>
<p>
	<br>
</p>
<p>
	任职资格：
</p>
<p>
	1、信息系统管理专业优先，信息技术、软件工程等专业一类本科学历；
</p>
<p>
	2、对数据库SQL较熟悉，了解Java；
</p>
<p>
	3、有ERP系统实施及维护经验者优先；
</p>
<p>
	4、需良好的态度，较强的学习能力，较好的沟通和协作能力，极强的执行力，具备良好的服务意识；
</p>
<p>
	5、能够持续学习，热爱数据信息化工作，该岗位将有助于学生快速了解企业运作、软件开发、数据发掘的相关知识
</p>
<p>
	<br>
</p>
<p>
	&nbsp;&nbsp;&nbsp;&nbsp;
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>",嘉兴,150-500人,,https://www.shixiseng.com/intern/inn_wc5qtvpzh2xg,汽车/机械/制造,中文,2020-11-25 13:43:16,,"['信息主管', '数据官', '可转正实习']",慧士通,0,0,,0,com_5x16zsecg0bf
False,1,,数据挖掘实习生-CH,本科,0,pages/positiondetail/positiondetail?uuid=inn_m7yvd4zqpw2j,9,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,腾达大厦21层,200,https://sxsimg.xiaoyuanzhao.com/00/54/006DC210865A30FC565391DC80A74A54.png,2020-12-09,4,150,"<p>基本要求：<span></span> </p><p>1.
具有国内一类院校统招本科以上学历，理工科专业背景（熟悉人工智能或数据挖掘方向有加分，具有实习经验者有加分）；<span></span> </p><p>2.
具备扎实的数据处理和分析能力，至少能够使用一种<span>SQL</span>语言，熟练运用统计相关分析方法；<span></span> </p><p>3.
具备良好的编程能力，熟练掌握<span>Python</span>，熟悉<span>Pandas, Numpy</span>等数据处理模块，熟悉常见的数据结构和算法；<span></span> </p><p>4.
的逻辑思维能力，良好的心理素质、创新能力和自主学习能力，并勤奋、细心、有责任心。热爱编程和人工智能技术，并对大数据领域有热情。<span></span> </p>5. 实习生一周至少工作<span>3</span>天，实习期工资与实习时间挂钩。",北京,50-150人,,https://www.shixiseng.com/intern/inn_m7yvd4zqpw2j,广告/传媒/公关/展览,中文,2020-11-25 11:34:11,,['技术大牛'],车慧,0,0,,0,com_bzzdre64zwvv
False,1,,数据挖掘工程师,本科,0,pages/positiondetail/positiondetail?uuid=inn_lbdkgnbsefll,10,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,渝北区凤凰座B座,200,https://sxsimg.xiaoyuanzhao.com/8F/DF/8F721E6CFC8BDB8FBE2DC6DAD3E8E4DF.png,2021-01-31,5,100,"<p>
	学历要求：本科及以上学历&nbsp;
</p>
<p>
	专业要求：计算机、统计相关专业<br>
工作地点：重庆<br>
工作职责：<br>
1、熟悉数据库基本操作，日常通信业务数据口径沟通、提取和处理（SQL为主），为业务运营提供数据支持，确保数据准确性。<br>
2、基础数据的日常维护，机器学习模型系统部署固化、日常维护更新。<br>
3、实施数据挖掘模型建设，通过多种评估方法持续优化变量选择和模型规则，不断提升模型的实际应用效果。<br>
知识技能:<br>
1、熟悉Mysql/DB2等常用数据库，熟练使用SQL。熟悉通信行业B域数据者优先。<br>
2、掌握数据分析基本理论方法，熟悉数据挖掘常用算法。<br>
3、有电信运营商、互联网行业数据分析/挖掘建模经验者优先。<br>
4、对用户行为研究有深入了解，咨询行业背景优先。<br>
综合素质：<br>
1、 具备良好的客户需求理解能力、良好的沟通和表达能力。<br>
2、 工作态度积极主动，具备一定的抗压能力。<br>
3、 具有良好的团队合作意识、团队协作能力。
</p>
<br>
<br>",重庆,2000人以上,,https://www.shixiseng.com/intern/inn_lbdkgnbsefll,电子/通信/硬件,中文,2020-11-25 10:10:14,,"['大量实操机会', '学习内容丰富', '薪酬较高', '转正机会']",亚信科技,0,0,,0,com_x7oinswdeha2
False,1,,数值策划实习生,不限,0,pages/positiondetail/positiondetail?uuid=inn_rp2bz90n34ig,4,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,杭州市滨江区滨安路435号电魂大厦11楼,150,https://sxsimg.xiaoyuanzhao.com/DC/A1/DCEBC988474C99CEBA151D5EE99299A1.jpg,2020-12-09,5,100,工作职责：<br> 1.参与游戏系统框架设计，负责成长线、经济等数值系统的细化设计；&nbsp;<br> 2.负责游戏各系统的数学模型搭建；&nbsp;<br> 3.跟进和维护各系统的数值设定；&nbsp;<br> 4.根据运营数据的统计分析，及时发现游戏内数值问题和提出解决方案。&nbsp; &nbsp; &nbsp;<br> &nbsp;<br> 任职资格：<br> 1. 数理、计算机相关专业优先<br> 2. 熟练使用Word/Excel/PowerPoint/Visio等办公软件，能够使用基本的绘图软件。<br>,杭州,500-2000人,,https://www.shixiseng.com/intern/inn_rp2bz90n34ig,互联网/游戏/软件,中文,2020-11-25 09:48:29,,"['校招职位', '提供转正机会', '实习期提供免费住宿']",电魂网络,0,0,,0,com_mmflbaiqfs1d
False,1,,数据分析实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_3leh7peydiv9,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,昆明市西山区前福路36号嘉华楼,150,https://sxsimg.xiaoyuanzhao.com/BF/A0/BFC35B81764259089B7632BE0047DAA0.jpg,2020-12-09,5,100,"岗位职责：<br>
1、进行目标客户的需求分析研究，包括使用数据库进行数据提取和处理，建立分析及数据挖掘模型；&nbsp;&nbsp;<br>
2、辅助进行电信咨询项目的执行，包括涉及电信营销、客户研究、流程梳理、数据业务运营等方面的专题研究等；&nbsp;&nbsp;<br>
3、对于研究的成果能够协助研究报告的编写。<br>
任职要求：<br>
1、较好的数学或统计学教育背景，计算机、统计学等相关专业优先考虑；&nbsp;<br>
2、熟悉常见的概率统计、数据挖掘、统计分析算法；&nbsp;<br>
3、熟练使用SAS、SPSS等分析软件；&nbsp;<br>
4、熟悉Hadoop、Mahout、Weka,R等大数据相关技术；&nbsp;<br>
5、良好的学习意愿和学习能力，能够快速掌握工作所需技能；&nbsp;<br>
6、具备对数据的超凡敏感度、敏捷的思维与解决复杂问题的能力；&nbsp;<br>
7、具有良好的跨部门沟通能力和团队协作能力；&nbsp;&nbsp;<br>
8、具备SQL、oracle、linux、DB2等知识技能。<br>",昆明,2000人以上,,https://www.shixiseng.com/intern/inn_3leh7peydiv9,互联网/游戏/软件,中文,2020-11-25 09:44:37,,"['上市公司', '导师制', '可转正实习']",亚信科技,0,0,,0,com_h9ad8g6ws2d2
